Year,Month,Day,Temp at Recording,Dew Point / Frost Point,Wet Bulb Temp,Surface Temperature,Temperature Range,Temp Max,Temp Min,Specific Humidity,Relative Humidity,Precipitation
2018,9,4,26.25,18.36,22.3,26.02,12.58,32.46,19.88,13.49,67.44,0.4
2018,9,5,27.54,20.96,24.25,27.65,11.95,33.58,21.63,15.69,69.75,0.25
2018,9,6,23.76,19.15,21.46,23.92,8.72,27.26,18.54,14.22,76.5,0.68
2018,9,7,20.01,12.65,16.33,20.63,10.86,26.55,15.69,9.28,66.56,0.01
2018,9,8,15.01,7.34,11.17,15.88,6.68,17.83,11.15,6.53,62.25,0
2018,9,9,12.47,6.44,9.45,13.4,6.77,16.01,9.23,6.04,68.06,0
2018,9,10,13.07,11.06,12.07,13.75,4.7,15.03,10.33,8.36,87.62,35.61
2018,9,11,18.31,15.44,16.87,18.42,10.19,24.26,14.08,11.05,84.75,2.12
2018,9,12,19.01,16.11,17.56,18.94,11.31,24.54,13.22,11.54,83.81,0.18
2018,9,13,22.27,18.44,20.36,22.26,11.3,28.51,17.22,13.37,81,0.06
2018,9,14,23.33,19.49,21.41,23.31,9.35,28.75,19.4,14.28,80.69,0.1
2018,9,15,23.91,18.5,21.2,23.76,11.65,30.26,18.61,13.43,74.69,0
2018,9,16,24.08,18.22,21.15,23.95,13.13,31.23,18.1,13.18,72.75,0
2018,9,17,21.81,18.66,20.23,22.07,7.68,25.69,18.01,13.67,83.75,7.39
2018,9,18,22.42,18.63,20.53,22.61,11.11,28.62,17.51,13.73,81.88,9.63
2018,9,19,18.32,14.17,16.25,18.65,11.81,24.09,12.28,10.31,78.75,0.04
2018,9,20,17.3,12.54,14.91,17.78,11.41,22.54,11.12,9.22,76.06,0.07
2018,9,21,22.59,18.94,20.76,22.74,10.51,28.13,17.63,13.98,81.12,6.85
2018,9,22,14.48,6.56,10.52,14.65,7.88,18.71,10.82,6.23,59.88,0.09
2018,9,23,14.08,4.8,9.44,13.25,11.21,20.76,9.55,5.43,56.31,0
2018,9,24,14.36,8.11,11.23,14.99,13.33,21.37,8.05,6.77,69.62,0.2
2018,9,25,16.39,14.13,15.26,16.78,11.03,22.6,11.57,10.38,86.88,23.33
2018,9,26,19.08,16.83,17.96,19.17,12.01,24.16,12.15,12.45,86.88,11.14
2018,9,27,13.07,8.51,10.8,13.48,7.66,16.94,9.28,7.02,76.19,2.72
2018,9,28,15.31,11.25,13.28,15.53,12.3,22.29,9.99,8.42,79.75,2.22
2018,9,29,12.74,7.7,10.23,13.1,10.12,17.75,7.62,6.65,74.56,0.17
2018,9,30,11.9,8.18,10.05,12.1,10.54,17.37,6.83,6.84,79.94,0.33
2018,10,1,12.75,11.83,12.29,13.23,3.62,15.27,11.65,8.67,94.19,2.95
2018,10,2,16.65,16.18,16.41,16.76,8.74,20.94,12.19,11.78,96.94,20.99
2018,10,3,13.83,11.45,12.65,14.15,7.89,18.41,10.52,8.54,86.69,0.86
2018,10,4,15.73,12.82,14.27,15.88,13.38,23.05,9.68,9.58,84,6.61
2018,10,5,10.66,4.88,7.77,11.16,11.32,16.15,4.83,5.49,70.69,0.01
2018,10,6,18.18,16.35,17.26,18.23,14.75,25.24,10.49,12.15,89.56,6.57
2018,10,7,17.38,15.44,16.41,17.44,8.58,20.64,12.06,11.17,89.19,1.9
2018,10,8,19,16.75,17.87,19.08,15.09,27.01,11.92,12.27,87.94,0.16
2018,10,9,22.28,19.18,20.73,22.16,9.35,27.69,18.35,14.04,83.81,0.04
2018,10,10,22.46,19.15,20.8,22.38,8.48,27.32,18.83,14.1,82.56,1.1
2018,10,11,19.31,17.34,18.33,19.42,10.66,23.13,12.47,13.12,88.38,16.98
2018,10,12,9.08,4.79,6.94,9.97,4.65,11.62,6.97,5.49,75.12,2.67
2018,10,13,6.31,4.3,5.31,7.27,5.27,9.53,4.26,5.25,87.56,5.05
2018,10,14,8.43,4.61,6.52,9.02,11.47,14.82,3.35,5.31,79.5,0.04
2018,10,15,10.78,8.45,9.62,11.17,9.9,15.95,6.05,7.2,86.19,3.39
2018,10,16,6.83,0.89,3.87,7.45,8.02,11.54,3.52,4.15,67.62,0.08
2018,10,17,6.2,3.37,4.79,6.8,6.3,9.43,3.12,4.94,82.31,3.5
2018,10,18,2.86,-3.98,-0.56,3.62,5.47,5.77,0.3,2.87,62.25,0.42
2018,10,19,8.08,3.42,5.76,8.4,14.41,15.98,1.58,4.94,74.69,0.02
2018,10,20,9.18,4.87,7.02,9.15,9.31,13.24,3.93,5.55,76.12,3.06
2018,10,21,2.76,-1.99,0.38,3.44,3.12,4.26,1.13,3.36,71.75,0.37
2018,10,22,5.39,1.88,3.64,5.27,8.95,10.13,1.18,4.39,79.75,0.21
2018,10,23,7.14,5.05,6.09,7.37,8.52,12.62,4.11,5.55,87.56,9.23
2018,10,24,4.24,3.05,3.65,4.69,4.62,6.4,1.78,4.76,92.19,5.59
2018,10,25,2.08,-0.86,0.61,2.51,6.56,5.83,-0.74,3.6,82.56,0.24
2018,10,26,2.54,-1.78,0.38,2.88,9.46,7.51,-1.95,3.36,75.62,0.15
2018,10,27,2.06,1.01,1.54,2.55,3.09,3.76,0.67,4.15,92.75,26.6
2018,10,28,2.83,2.3,2.57,2.9,4.68,5.4,0.72,4.58,96,3.88
2018,10,29,4.06,2.71,3.39,4.23,5.58,7.52,1.94,4.7,91.5,5.02
2018,10,30,4.09,0.31,2.2,3.51,8.35,9.28,0.94,3.91,78.5,0.31
2018,10,31,9.34,7.47,8.4,9.26,11.88,14.69,2.81,6.77,88.31,2.78
2018,11,1,8.13,7.73,7.93,8.11,4.66,12.02,7.36,6.71,97.12,12.54
2018,11,2,11.19,10.36,10.77,10.95,6.98,14.54,7.56,8.12,95.12,4.84
2018,11,3,4.74,3.39,4.06,4.97,4.45,7.3,2.84,4.94,91.06,6.33
2018,11,4,4.47,0.8,2.63,4.69,8.54,9.33,0.79,4.03,79.25,0.08
2018,11,5,7.02,4.94,5.98,7.08,7.64,11.35,3.71,5.49,86.88,4.56
2018,11,6,9.89,8.01,8.95,9.8,9.74,15.36,5.62,6.9,88.56,8.5
2018,11,7,7.87,3.89,5.87,7.84,7.99,11.02,3.03,5.13,76.69,0.36
2018,11,8,2.51,0.44,1.48,2.71,7.18,6.77,-0.41,3.97,87.25,0.31
2018,11,9,1.73,0.81,1.27,1.69,4.1,4.34,0.24,4.09,93.69,15.45
2018,11,10,0.04,-3.1,-1.53,0.49,3.73,1.99,-1.74,3.11,80.12,0.92
2018,11,11,0.06,-3.31,-1.62,-0.39,5.72,2.94,-2.77,2.99,79.12,0.28
2018,11,12,0.91,-1.22,-0.16,1.02,9.92,6.19,-3.74,3.48,86.81,0.27
2018,11,13,0.77,-0.04,0.37,1.05,4.48,2.56,-1.92,3.85,94.38,6.7
2018,11,14,-3.24,-6.22,-4.74,-2.88,3.34,-1.99,-5.32,2.38,81,1.63
2018,11,15,-3.24,-7.3,-5.27,-3.06,4.66,-0.69,-5.35,2.2,74.5,8.86
2018,11,16,-1.96,-2.36,-2.16,-1.82,5.7,0.11,-5.59,3.3,98.31,18.83
2018,11,17,-0.56,-0.76,-0.66,-0.57,5.32,0.42,-4.9,3.66,99,1.48
2018,11,18,-2.15,-3.07,-2.61,-3.24,4.64,-0.24,-4.88,3.05,94.75,2.38
2018,11,19,-1.3,-1.97,-1.63,-1.67,4.97,1.06,-3.91,3.36,96.31,1.24
2018,11,20,-1.78,-2.41,-2.1,-2.59,5.36,0.41,-4.95,3.23,96.69,1.24
2018,11,21,-4.44,-5.86,-5.15,-4.27,10.27,0.3,-9.96,2.5,91.69,1.5
2018,11,22,-11.11,-14.08,-12.6,-13.59,4.77,-8.88,-13.65,1.16,79.88,0.15
2018,11,23,-10.2,-11.85,-11.02,-12.5,15.8,-3.6,-19.41,1.59,89.75,0.01
2018,11,24,-1.65,-2.59,-2.12,-1.77,8.12,1.76,-6.36,3.3,94.38,7.32
2018,11,25,1.51,1.52,1.51,0.85,6.32,5.36,-0.97,4.33,98.56,1.23
2018,11,26,1.39,1.19,1.3,1.28,6.12,4.54,-1.6,4.27,97.94,15.93
2018,11,27,-0.27,-0.68,-0.47,-0.3,1.49,0.34,-1.15,3.72,97.25,11.06
2018,11,28,-0.7,-1.14,-0.92,-0.68,1.21,-0.06,-1.27,3.6,97.25,7.25
2018,11,29,-1.33,-1.68,-1.51,-1.46,4.86,0.73,-4.13,3.42,98.31,1.41
2018,11,30,-2.27,-3.17,-2.72,-4.25,6.6,0.98,-5.61,3.05,95.06,0.66
2018,12,1,-0.81,-1.35,-1.09,-1.89,5.16,1.36,-3.81,3.48,96.75,6.49
2018,12,2,2.55,2.44,2.5,2.36,5.73,6.23,0.51,4.7,98.44,10.27
2018,12,3,1.82,1.09,1.45,1.72,7.44,4.57,-2.87,4.27,95,3.41
2018,12,4,-4.04,-6.74,-5.38,-4.04,4.01,-1.9,-5.92,2.26,83.75,0.23
2018,12,5,-4.1,-6.72,-5.41,-5.13,5.57,-0.67,-6.24,2.26,84.81,0.07
2018,12,6,-1.89,-3.19,-2.54,-2.08,5.62,0.63,-4.99,3.05,92.06,2.59
2018,12,7,-5.08,-7.17,-6.12,-5.36,5.41,-1.82,-7.24,2.2,87.5,0.37
2018,12,8,-5.24,-6.67,-5.95,-5.8,4.55,-2.95,-7.51,2.26,92.31,0.29
2018,12,9,-4.94,-6.49,-5.71,-5.6,9.15,0.08,-9.06,2.32,91.5,0.34
2018,12,10,-4.13,-5.79,-4.96,-5.4,9.26,0.15,-9.1,2.44,90.5,2.36
2018,12,11,-4.58,-5.92,-5.25,-5.03,8.59,-0.73,-9.32,2.44,92.81,0.99
2018,12,12,-2.84,-4.31,-3.57,-3.31,6.75,0.93,-5.83,2.75,91.06,0.09
2018,12,13,-1.43,-2.6,-2.02,-1.51,5.41,1.9,-3.51,3.17,93.06,0.2
2018,12,14,1.35,0.99,1.17,1.12,6.15,4.19,-1.95,4.15,97.75,0.01
2018,12,15,0.82,0.83,0.83,0.62,3.09,2.49,-0.61,4.09,99.19,0.02
2018,12,16,-0.32,-0.74,-0.53,-0.45,5.36,2.56,-2.81,3.66,96.88,2.81
2018,12,17,-0.13,-1.17,-0.65,-0.17,5.48,2.08,-3.4,3.6,92.81,1.7
2018,12,18,-5.32,-8.31,-6.81,-5.46,3.13,-3.75,-6.88,2.01,81.44,0.27
2018,12,19,-2.79,-4.37,-3.58,-3.13,10.59,2.6,-7.99,2.81,90.88,0
2018,12,20,1.12,0.21,0.66,0.81,9.31,5.98,-3.34,3.97,94.44,4.48
2018,12,21,7.65,7.61,7.63,6.85,10.1,13.26,3.15,6.84,98.69,16.56
2018,12,22,-1.09,-2.32,-1.7,-0.97,4.03,1.8,-2.23,3.3,92,6.65
2018,12,23,-1.85,-3.77,-2.81,-2.07,4.43,0.65,-3.78,2.87,88.25,0.13
2018,12,24,-0.42,-1.04,-0.73,-0.42,2.97,1.26,-1.7,3.54,96,3.28
2018,12,25,-4.1,-6.44,-5.27,-5.43,5.69,-0.83,-6.52,2.32,85.88,0.11
2018,12,26,-2.56,-3.43,-2.99,-3.04,5.98,0.44,-5.54,2.93,95.44,0.98
2018,12,27,-3.85,-5.21,-4.53,-4.77,10.38,0.77,-9.6,2.62,92.25,0.43
2018,12,28,4.79,4.23,4.51,4.36,6.27,7.39,1.12,5.25,95.88,10.44
2018,12,29,-0.84,-2.43,-1.63,-0.8,9.47,4.97,-4.49,3.3,89.69,0.92
2018,12,30,-1.83,-3.63,-2.74,-1.93,5.27,1.37,-3.9,2.93,88.5,3.26
2018,12,31,0.3,-0.18,0.06,0.02,6.38,3.26,-3.13,3.85,96.81,11.75
2019,1,1,1.01,-0.41,0.3,0.86,14.19,8.2,-5.99,3.91,91,3.41
2019,1,2,-2.85,-6.93,-4.89,-3.06,6.82,0.38,-6.44,2.32,75.62,0.61
2019,1,3,-0.37,-1.63,-1,-0.5,3.52,0.93,-2.6,3.42,91.75,2.02
2019,1,4,-0.09,-0.93,-0.51,-0.44,8.55,5.23,-3.31,3.66,94.69,0.05
2019,1,5,0.26,-0.28,-0.01,0.14,5.42,3.72,-1.7,3.85,96.25,1.99
2019,1,6,-1.7,-3.77,-2.74,-1.67,9.89,1.73,-8.17,2.99,86.56,2.97
2019,1,7,-7.52,-10.45,-8.99,-8.06,9.65,-2.08,-11.73,1.71,81,1.08
2019,1,8,1.23,0.64,0.94,0.98,4.66,3,-1.67,4.09,95.44,14.87
2019,1,9,-0.75,-1.82,-1.28,-0.81,4.72,1.6,-3.12,3.42,93,4.68
2019,1,10,-5.6,-7.18,-6.39,-5.64,5.67,-3.21,-8.88,2.2,91.12,2.81
2019,1,11,-10.7,-12.79,-11.74,-10.74,2.34,-9.31,-11.65,1.34,86.69,0.15
2019,1,12,-9.27,-11.45,-10.36,-10.48,6.11,-5.75,-11.86,1.46,86.75,0
2019,1,13,-11.23,-13.59,-12.41,-13.02,6.97,-6.69,-13.66,1.22,84.44,0
2019,1,14,-10.04,-11.41,-10.73,-12.36,9.18,-4.81,-13.98,1.53,91.81,0
2019,1,15,-5.42,-6.46,-5.94,-5.64,8.8,-1.27,-10.09,2.32,95.19,0.03
2019,1,16,-5.16,-6.77,-5.96,-5.64,12.24,0.3,-11.95,2.32,90.81,0.3
2019,1,17,-9.58,-11.35,-10.46,-11.3,7.48,-5.85,-13.34,1.53,89.94,0.02
2019,1,18,-3.56,-4.58,-4.07,-3.71,5.22,-0.16,-5.38,2.75,94.75,1.1
2019,1,19,-8.5,-10.03,-9.27,-8.45,5.08,-5.45,-10.52,1.71,91.81,7.88
2019,1,20,-12.77,-13.36,-13.06,-12.69,9.43,-8.74,-18.17,1.34,98.69,11.38
2019,1,21,-16.6,-17.08,-16.84,-16.55,6.38,-12.85,-19.21,0.92,97.81,1.46
2019,1,22,-13.06,-13.59,-13.32,-14.24,11.4,-8.63,-20.03,1.28,97.44,0.12
2019,1,23,-2.02,-2.88,-2.45,-2.34,9.72,2.38,-7.34,3.17,95.19,10.2
2019,1,24,-0.23,-0.9,-0.56,-0.43,6.02,2.53,-3.49,3.72,95.81,15.14
2019,1,25,-6.06,-8.04,-7.05,-6.31,6.69,-3.89,-10.58,2.08,88.12,0.97
2019,1,26,-9.56,-11.49,-10.53,-9.84,5.18,-7.36,-12.54,1.53,88.5,0.31
2019,1,27,-6.6,-8.05,-7.33,-6.88,11.94,-1.76,-13.69,2.08,92.19,0.79
2019,1,28,-11.18,-12.64,-11.91,-11.85,6.88,-8.12,-14.99,1.34,91.38,0.1
2019,1,29,-4.87,-6.23,-5.55,-5.09,6.52,-1.91,-8.42,2.44,92.62,3.33
2019,1,30,-14.56,-16.49,-15.52,-14.85,8.32,-9.5,-17.81,0.98,86,0.33
2019,1,31,-15.43,-17.17,-16.3,-15.44,4.69,-13.17,-17.86,0.85,87.31,0.4
2019,2,1,-14.33,-16.05,-15.19,-15.03,7.39,-10.06,-17.45,0.98,88.56,0.09
2019,2,2,-7.55,-8.24,-7.89,-7.91,18.31,-0.05,-18.37,2.26,95.81,0.27
2019,2,3,1.71,1.08,1.4,1.19,8.92,5.88,-3.04,4.21,95.81,0.18
2019,2,4,6.49,5.34,5.91,5.88,9.75,12.62,2.87,5.74,92.44,0.2
2019,2,5,3.4,1.76,2.58,3.25,11.59,7.73,-3.85,4.58,89.56,1.83
2019,2,6,0.06,-1.22,-0.58,0.14,8.09,3.12,-4.97,3.6,91.88,10.43
2019,2,7,4.13,3.57,3.85,3.96,8.19,8.24,0.05,5.07,95.81,2.93
2019,2,8,-0.78,-3.61,-2.2,-0.6,14.56,7.04,-7.52,3.23,81.69,3.37
2019,2,9,-6.41,-9.41,-7.91,-5.74,3.24,-4.61,-7.85,1.77,81,0.12
2019,2,10,-5.57,-7.99,-6.78,-5.31,5.05,-2.88,-7.93,2.01,85.94,0.14
2019,2,11,-4.56,-6.71,-5.63,-4.52,6.7,-0.83,-7.53,2.26,87.25,0.55
2019,2,12,-5.99,-7.49,-6.74,-6.06,5.71,-2.7,-8.41,2.14,91.88,18.62
2019,2,13,-2.99,-4,-3.5,-3.2,3.48,-1.59,-5.06,2.87,94.62,3.71
2019,2,14,-2.56,-3.7,-3.13,-2.7,5.43,0.23,-5.2,2.93,93.38,0.65
2019,2,15,0.46,-0.88,-0.2,0.09,7.06,3.77,-3.29,3.72,91.06,1.46
2019,2,16,-4.88,-6.57,-5.72,-4.7,4.85,-3.46,-8.32,2.32,90.31,0.11
2019,2,17,-6.67,-8.72,-7.7,-7.42,10.12,-1.81,-11.94,1.95,87.94,0.52
2019,2,18,-6.61,-7.8,-7.2,-6.66,5.2,-4.33,-9.53,2.08,94.31,2.11
2019,2,19,-9.88,-11.49,-10.69,-10.79,6.45,-6.31,-12.75,1.46,91.06,0.18
2019,2,20,-5.97,-7.51,-6.74,-6.36,11.01,-1.45,-12.46,2.2,91.12,2.75
2019,2,21,0.65,-0.78,-0.06,0.42,3.59,2.19,-1.39,3.66,90.19,1.33
2019,2,22,-1.5,-3.41,-2.45,-2.06,4.47,1.2,-3.26,2.93,88.19,0.01
2019,2,23,-1.17,-3.09,-2.13,-2.27,9.01,2.47,-6.54,3.05,87.81,0.88
2019,2,24,2.38,1.01,1.69,2.21,8.73,7.67,-1.06,4.27,90.75,4.38
2019,2,25,-4.6,-7.65,-6.13,-4.24,5.45,-1.51,-6.95,2.14,80.56,3.78
2019,2,26,-8.94,-11.6,-10.27,-8.83,5.37,-7.17,-12.53,1.46,82.94,0.79
2019,2,27,-10.35,-12.15,-11.25,-10.48,5.83,-7.88,-13.71,1.46,89.25,8.16
2019,2,28,-9.05,-11.02,-10.03,-8.79,5.2,-6.21,-11.4,1.59,88.44,0.47
2019,3,1,-4.59,-6.32,-5.45,-4.98,13.19,1.26,-11.92,2.44,89.81,0.13
2019,3,2,-1.65,-3.34,-2.49,-1.71,8.81,3.23,-5.57,2.99,90.5,0.44
2019,3,3,-3.1,-5.08,-4.1,-2.88,5.91,-0.07,-5.99,2.62,88.38,2.19
2019,3,4,-6.88,-8.67,-7.77,-6.29,7.52,-4.55,-12.07,1.95,89.75,0.74
2019,3,5,-10.17,-12.27,-11.22,-10.02,5.15,-8.05,-13.2,1.4,87.31,0.72
2019,3,6,-10.88,-12.45,-11.67,-10.93,3.42,-8.77,-12.19,1.4,91.56,1.73
2019,3,7,-10.28,-11.78,-11.03,-10.39,6.27,-7.06,-13.33,1.46,91.94,0.41
2019,3,8,-7.6,-9.42,-8.51,-8.45,14.89,-0.18,-15.07,1.83,88.31,0.02
2019,3,9,-3.59,-5.67,-4.63,-4.13,12.55,2.48,-10.08,2.5,86.5,0.32
2019,3,10,1.37,0.26,0.82,1.19,5.83,3.65,-2.17,3.97,92.31,7.78
2019,3,11,0.24,-1.97,-0.87,0.23,4.53,2.35,-2.17,3.3,85.44,0.61
2019,3,12,-2.35,-5,-3.67,-2.48,5.86,0.48,-5.38,2.62,83.5,0.13
2019,3,13,0.12,-1.91,-0.9,-0.31,13.11,5.7,-7.41,3.42,87.62,0.09
2019,3,14,6.9,5.64,6.27,6.55,9.7,11.57,1.87,5.86,91.69,0.12
2019,3,15,9.75,7.94,8.85,9.33,10.55,12.84,2.3,6.9,89,1.68
2019,3,16,-0.61,-3.03,-1.82,-0.27,5.09,1.91,-3.18,3.11,84.19,0.6
2019,3,17,-2.68,-6.45,-4.56,-2.08,4.43,0.01,-4.42,2.32,76.94,0.46
2019,3,18,-1.39,-3.74,-2.56,-1.04,5.58,1.87,-3.7,2.87,85.81,1.21
2019,3,19,-0.44,-3.49,-1.96,-0.79,8.2,3.5,-4.7,2.93,81.25,0.3
2019,3,20,2.3,-0.97,0.66,2.21,12.43,8.7,-3.73,3.6,81.38,0
2019,3,21,3.12,1.99,2.55,3.08,6.11,6.33,0.23,4.46,92.38,5.12
2019,3,22,0.92,0.04,0.48,1.04,5.95,2.62,-3.33,3.97,93.94,10.37
2019,3,23,-2.87,-6.5,-4.68,-2.3,5.57,0.19,-5.38,2.32,77.5,0.47
2019,3,24,1.05,-1.04,0,1.08,10.12,6,-4.13,3.6,87.06,0.02
2019,3,25,-1.16,-6.39,-3.77,-0.79,8.02,3.11,-4.91,2.38,71.62,0.04
2019,3,26,-1.95,-6.99,-4.47,-1.71,7.11,2.23,-4.88,2.2,71.69,0
2019,3,27,1,-5.16,-2.08,0.49,10.98,6.81,-4.17,2.62,65.38,0.05
2019,3,28,5.15,2.66,3.9,5.15,10.23,9.8,-0.42,4.76,84.44,0.08
2019,3,29,6.15,3.37,4.76,5.84,10.27,10.65,0.38,4.94,83.44,1.79
2019,3,30,10.45,8.67,9.56,10.24,15.12,16.12,1,7.39,89.12,2.36
2019,3,31,2.69,0.42,1.55,3.05,14.68,11.42,-3.26,4.27,85.5,5.09
2019,4,1,-1.54,-6.27,-3.91,-1.63,5.88,1.83,-4.05,2.38,71.69,1.35
2019,4,2,1.72,-1.49,0.12,1.9,10.16,6.98,-3.18,3.48,80.75,0
2019,4,3,3.42,-0.59,1.42,3.63,9.26,9.15,-0.11,3.72,76.31,0
2019,4,4,0.16,-5.85,-2.85,0.33,6.7,3.58,-3.11,2.44,65.31,0.02
2019,4,5,1,-1.14,-0.07,1.27,5.34,3.03,-2.31,3.54,85.94,7.74
2019,4,6,6.4,4.24,5.33,5.71,11.7,13.14,1.44,5.25,86.94,0.37
2019,4,7,10.43,7.9,9.16,9.5,14.78,17.26,2.48,6.9,85.81,2.18
2019,4,8,12.8,11.3,12.05,12.48,10.63,17.52,6.9,8.61,91,7.58
2019,4,9,8.91,6.6,7.76,8.98,12.89,16.48,3.58,6.29,86.56,1.77
2019,4,10,2.22,-1.99,0.12,2.77,8.55,6.41,-2.13,3.36,76.06,0.13
2019,4,11,2.71,-2.72,-0.01,3.35,11.9,8.36,-3.54,3.17,71.56,0.09
2019,4,12,12.27,9.64,10.96,12.3,15.72,18.58,2.86,7.93,84.31,2.71
2019,4,13,12.42,8.55,10.48,12.26,11.88,16.94,5.06,7.14,79.81,0.25
2019,4,14,8.19,6.79,7.48,8.24,12.65,14.81,2.17,6.53,91.19,5.21
2019,4,15,7.09,4.78,5.94,7.48,14.27,15.97,1.69,5.92,85.44,14.91
2019,4,16,4.3,0.43,2.37,4.76,11.2,9.98,-1.22,3.97,78.69,0.6
2019,4,17,8.46,2.3,5.37,7.57,13.83,15.73,1.9,4.58,71,0.21
2019,4,18,13.51,10.43,11.98,13.51,10.16,17.65,7.49,8.18,81.88,0.67
2019,4,19,16.48,14.93,15.7,16.14,8.03,20.95,12.92,10.93,90.69,17.09
2019,4,20,12.78,10.69,11.73,12.91,13.23,19.58,6.35,8.42,88.12,8.26
2019,4,21,10.33,8.5,9.41,10.59,8.05,13.93,5.88,7.02,87.94,0.12
2019,4,22,9.73,6.94,8.33,10.15,10.81,16.16,5.35,6.29,84.25,0.04
2019,4,23,12.89,10.13,11.51,12.48,15.3,21.31,6.01,8.06,84.38,3.66
2019,4,24,6.5,2.94,4.72,6.76,6.34,9.4,3.05,4.76,78.62,0.11
2019,4,25,11.26,5.14,8.2,10.65,15.46,18.73,3.27,5.68,71.06,0.64
2019,4,26,12.4,10.8,11.6,12.68,10.48,17.54,7.05,8.42,90.12,16.35
2019,4,27,3.72,0.73,2.23,4.62,4.53,6.19,1.65,4.15,81.06,1.64
2019,4,28,3.34,0.63,1.98,4.09,8.97,8.32,-0.65,4.03,82.75,0.88
2019,4,29,4.65,-0.43,2.11,5.15,12.45,10.1,-2.35,3.72,73.38,1.18
2019,4,30,7.37,4.33,5.85,7.59,7.83,12.26,4.42,5.19,82.5,2.06
2019,5,1,11.27,9.41,10.34,11.49,13.23,18.19,4.97,7.63,88.75,5.61
2019,5,2,12.73,10.7,11.72,12.8,7.81,16.32,8.51,8.18,88.38,2.68
2019,5,3,12.72,11.58,12.15,12.87,9.83,18.32,8.48,8.73,93.06,9.23
2019,5,4,10.83,8.33,9.58,11.23,9.22,16.21,6.99,6.96,85.69,0.42
2019,5,5,10.4,8.48,9.44,10.53,8.42,14.39,5.97,7.08,88.5,5.81
2019,5,6,13.94,7.9,10.91,13.31,13.21,20.64,7.43,6.71,71.06,0.25
2019,5,7,10.41,8.16,9.29,10.34,8,14.24,6.24,6.84,86.12,5.83
2019,5,8,8.62,2.9,5.76,8.94,11.9,14.37,2.47,4.7,71.12,0
2019,5,9,12.15,8.47,10.31,12.53,12.12,17.88,5.76,7.14,78.75,3.14
2019,5,10,13.91,11.44,12.68,14.15,15.38,21.69,6.32,8.79,85.5,22.58
2019,5,11,8.27,3.55,5.9,9.01,9.16,13.35,4.19,4.94,74.75,0.1
2019,5,12,5.85,4.16,5.01,6.72,4.68,8.44,3.76,5.19,89.19,11.57
2019,5,13,5.01,4.03,4.52,5.85,6.26,8.37,2.12,5.19,93.44,21.26
2019,5,14,5.19,3.89,4.54,5.88,5.59,8.33,2.73,5.13,91.44,6.63
2019,5,15,9.82,6.37,8.1,10.19,14.44,18.04,3.6,6.16,81.62,2.18
2019,5,16,11.91,7.51,9.71,11.98,10.12,16.85,6.73,6.59,76.62,0.1
2019,5,17,13.87,10.51,12.19,14.03,11.81,19.51,7.7,8.18,81.25,2.1
2019,5,18,12.12,5.58,8.85,12.51,13.68,18.42,4.74,5.8,68.88,0.11
2019,5,19,19.75,18.15,18.95,19.66,13.98,25.71,11.73,13.49,91.25,16.81
2019,5,20,16.85,13.69,15.26,16.97,14.92,22.4,7.48,10.31,82.25,2.28
2019,5,21,9.87,5.34,7.61,10.64,9.3,14.87,5.56,5.62,75.38,0
2019,5,22,13.74,6.55,10.15,13.72,15.95,20.79,4.84,6.23,66.62,0.36
2019,5,23,17.75,14.84,16.3,17.94,11.98,24.15,12.17,10.93,83.56,5.51
2019,5,24,12.91,9.41,11.16,13.12,7.04,16.41,9.37,7.45,79.62,0.04
2019,5,25,15.4,13.27,14.33,15.74,14.08,22.22,8.14,9.89,87.38,10.02
2019,5,26,17.67,14.2,15.94,17.83,14.05,24.3,10.24,10.38,82.06,1.1
2019,5,27,15.43,10.09,12.76,15.64,12.84,21.67,8.82,7.81,73.88,0.01
2019,5,28,14.93,12.6,13.76,15.48,12.51,22.68,10.17,9.4,86.56,7.94
2019,5,29,13.68,10.84,12.26,14.33,9.86,19.02,9.16,8.3,84.19,0.59
2019,5,30,16.12,12.76,14.44,16.43,13.82,22.69,8.87,9.52,82.25,2.46
2019,5,31,15.68,10.84,13.26,15.95,10.1,21.12,11.02,8.3,75.44,0.03
2019,6,1,16.58,14.21,15.4,16.9,11.76,22.07,10.32,10.5,86.31,5.83
2019,6,2,15.33,12.01,13.67,15.8,10.52,19.12,8.59,9.22,81.44,4.5
2019,6,3,10.22,4.55,7.38,11.08,6.96,13.65,6.69,5.37,69.5,0.05
2019,6,4,12.13,7.82,9.98,12.74,11.95,16.83,4.89,6.84,77.38,1.82
2019,6,5,18.27,15.73,17,18.4,9.52,23.85,14.33,11.41,86.31,15.51
2019,6,6,16.45,12.18,14.32,16.32,9.77,22.03,12.26,9.03,77.69,0.14
2019,6,7,17.13,9.74,13.44,16.14,12.32,23.01,10.69,7.63,63.5,0
2019,6,8,17.44,10.18,13.81,17.6,16.78,25.53,8.75,7.87,66.94,0
2019,6,9,18.48,12.8,15.64,18.84,13.77,24.94,11.16,9.34,72.44,0
2019,6,10,16.96,13.98,15.47,17.46,8.27,20.18,11.91,10.31,83.25,16.36
2019,6,11,14.5,9.41,11.95,15.11,9.16,18.49,9.33,7.51,73.69,1.97
2019,6,12,15.9,9.91,12.9,16.28,15.24,22.33,7.09,7.81,71.31,0
2019,6,13,15.48,12.36,13.92,16.08,6.27,18.96,12.7,9.16,82.5,9.43
2019,6,14,14.6,10.12,12.36,15.14,8.3,19.37,11.07,7.87,77,2.94
